Simulacion Movimiento de partículas Gravitatorias. v 4.11 AVX 256
Partículas                   21960
Inicio al azar
Numero de hilos                 30
Paso de tiempo       1,0000000e+02 años
Muestra esférica
Radio de la esfera   2,5000000e+06   al
Velocidades Hubble   1,0000000e+02 factor
Distancia colision   5,0000000e+01   al
Radio de corte       2,1000000e+08   al
Radio vecinas        2,3000000e+08   al
Frecuencia vecinas           1.000 Hilo
Monitorizar cada             1.000 pasos
Tiempo a simular      100,00000000 millones de años (1.000.000 pasos)

                ener.cinetica ener.potencial  ENERGIA TOTAL ener.pot.resid           x al           y al           z al        vx al/s        vy al/s        vz al/s         v al/s
-------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- --------------
Partícula uno   8,2310502e-08 -1,7328710e-06 -1,6505605e-06  0,0000000e+00 -2,6832405e+05 -3,4469075e+05  1,7281730e+06 -6,0899631e-11 -7,8232046e-11  3,9223133e-10  4,0456697e-10
-------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- --------------

 millones años  ener.cinética ener.potencial  ENERGÍA TOTAL In.corte ener.pot.resid In.veci.   recorrido al desplazami. al      X c.m. al      Y c.m. al      Z c.m. al dist. media al desv.estand al  tpo cálculo s
-------------- -------------- -------------- -------------- -------- -------------- -------- -------------- -------------- -------------- -------------- -------------- -------------- -------------- --------------
    8,20000000  1,2658761e-03 -1,7425561e-02 -1,6159685e-02 21959,00  0,0000000e+00 21959,00  9,1229679e+04  9,1222907e+04 -7,2827061e+03 -3,4012001e+02  1,1891868e+03  1,9760290e+06  5,0745089e+05  1,8271000e+04
    8,30000000  1,2562924e-03 -1,7415713e-02 -1,6159421e-02 21959,00  0,0000000e+00 21959,00  9,2181867e+04  9,2174812e+04 -7,2877437e+03 -3,4024789e+02  1,1897832e+03  1,9770527e+06  5,0771341e+05  1,8493000e+04
    8,40000000  1,2490604e-03 -1,7407725e-02 -1,6158665e-02 21959,00  0,0000000e+00 21959,00  9,3130318e+04  9,3122972e+04 -7,2927871e+03 -3,4040820e+02  1,1904637e+03  1,9780727e+06  5,0797512e+05  1,8716000e+04
    8,50000000  1,2387902e-03 -1,7397734e-02 -1,6158944e-02 21959,00  0,0000000e+00 21959,00  9,4075039e+04  9,4067391e+04 -7,2978106e+03 -3,4061500e+02  1,1911523e+03  1,9790891e+06  5,0823597e+05  1,8938000e+04
    8,60000000  1,2301876e-03 -1,7388958e-02 -1,6158771e-02 21959,00  0,0000000e+00 21959,00  9,5016032e+04  9,5008075e+04 -7,3028393e+03 -3,4089756e+02  1,1918797e+03  1,9801016e+06  5,0849575e+05  1,9162000e+04
    8,70000000  1,2217657e-03 -1,7380054e-02 -1,6158288e-02 21959,00  0,0000000e+00 21959,00  9,5953302e+04  9,5945025e+04 -7,3078442e+03 -3,4114730e+02  1,1925878e+03  1,9811106e+06  5,0875454e+05  1,9384000e+04
    8,80000000  1,2144533e-03 -1,7372316e-02 -1,6157862e-02 21959,00  0,0000000e+00 21959,00  9,6886853e+04  9,6878247e+04 -7,3127626e+03 -3,4148994e+02  1,1933241e+03  1,9821159e+06  5,0901246e+05  1,9607000e+04
    8,90000000  1,2057660e-03 -1,7363186e-02 -1,6157420e-02 21959,00  0,0000000e+00 21959,00  9,7816688e+04  9,7807745e+04 -7,3175774e+03 -3,4198021e+02  1,1940076e+03  1,9831176e+06  5,0926955e+05  1,9829000e+04
    9,00000000  1,1980772e-03 -1,7355373e-02 -1,6157296e-02 21959,00  0,0000000e+00 21959,00  9,8742813e+04  9,8733521e+04 -7,3224092e+03 -3,4243350e+02  1,1947566e+03  1,9841155e+06  5,0952572e+05  2,0053000e+04
    9,10000000  1,1891322e-03 -1,7345642e-02 -1,6156509e-02 21959,00  0,0000000e+00 21959,00  9,9665231e+04  9,9655581e+04 -7,3271852e+03 -3,4307086e+02  1,1954514e+03  1,9851099e+06  5,0978098e+05  2,0275000e+04
    9,20000000  1,1805610e-03 -1,7337036e-02 -1,6156475e-02 21959,00  0,0000000e+00 21959,00  1,0058395e+05  1,0057393e+05 -7,3320041e+03 -3,4366134e+02  1,1960192e+03  1,9861005e+06  5,1003529e+05  2,0498000e+04
    9,30000000  1,1725509e-03 -1,7328532e-02 -1,6155981e-02 21959,00  0,0000000e+00 21959,00  1,0149896e+05  1,0148856e+05 -7,3369625e+03 -3,4428961e+02  1,1965320e+03  1,9870875e+06  5,1028850e+05  2,0720000e+04
    9,40000000  1,1658917e-03 -1,7321391e-02 -1,6155500e-02 21959,00  0,0000000e+00 21959,00  1,0241028e+05  1,0239950e+05 -7,3419263e+03 -3,4498851e+02  1,1969924e+03  1,9880708e+06  5,1054086e+05  2,0944000e+04
    9,50000000  1,1568274e-03 -1,7312095e-02 -1,6155267e-02 21959,00  0,0000000e+00 21959,00  1,0331792e+05  1,0330673e+05 -7,3469064e+03 -3,4566822e+02  1,1972066e+03  1,9890504e+06  5,1079230e+05  2,1166000e+04
    9,60000000  1,1482674e-03 -1,7303614e-02 -1,6155347e-02 21959,00  0,0000000e+00 21959,00  1,0422186e+05  1,0421026e+05 -7,3517259e+03 -3,4633148e+02  1,1973613e+03  1,9900263e+06  5,1104272e+05  2,1389000e+04
    9,70000000  1,1410849e-03 -1,7296207e-02 -1,6155122e-02 21959,00  0,0000000e+00 21959,00  1,0512212e+05  1,0511009e+05 -7,3563945e+03 -3,4690234e+02  1,1974948e+03  1,9909987e+06  5,1129208e+05  2,1611000e+04
    9,80000000  1,1333751e-03 -1,7288009e-02 -1,6154634e-02 21959,00  0,0000000e+00 21959,00  1,0601871e+05  1,0600624e+05 -7,3610553e+03 -3,4744035e+02  1,1978628e+03  1,9919673e+06  5,1154021e+05  2,1835000e+04
    9,90000000  1,1237315e-03 -1,7277744e-02 -1,6154013e-02 21959,00  0,0000000e+00 21959,00  1,0691161e+05  1,0689870e+05 -7,3655838e+03 -3,4785207e+02  1,1983547e+03  1,9929323e+06  5,1178736e+05  2,2057000e+04
   10,00000000  1,1155828e-03 -1,7269318e-02 -1,6153735e-02 21959,00  0,0000000e+00 21959,00  1,0780085e+05  1,0778748e+05 -7,3700688e+03 -3,4811975e+02  1,1987974e+03  1,9938937e+06  5,1203356e+05  2,2280000e+04
   10,10000000  1,1087395e-03 -1,7262273e-02 -1,6153534e-02 21959,00  0,0000000e+00 21959,00  1,0868642e+05  1,0867258e+05 -7,3745465e+03 -3,4840134e+02  1,1993382e+03  1,9948515e+06  5,1227886e+05  2,2502000e+04
   10,20000000  1,1009528e-03 -1,7253958e-02 -1,6153005e-02 21959,00  0,0000000e+00 21959,00  1,0956833e+05  1,0955400e+05 -7,3790814e+03 -3,4869586e+02  1,1999392e+03  1,9958057e+06  5,1252323e+05  2,2726000e+04
   10,30000000  1,0950260e-03 -1,7247945e-02 -1,6152918e-02 21959,00  0,0000000e+00 21959,00  1,1044658e+05  1,1043175e+05 -7,3835900e+03 -3,4886711e+02  1,2005792e+03  1,9967563e+06  5,1276667e+05  2,2948000e+04
   10,40000000  1,0858222e-03 -1,7238409e-02 -1,6152587e-02 21959,00  0,0000000e+00 21959,00  1,1132117e+05  1,1130583e+05 -7,3882666e+03 -3,4901144e+02  1,2012384e+03  1,9977032e+06  5,1300910e+05  2,3171000e+04
   10,50000000  1,0778667e-03 -1,7230150e-02 -1,6152283e-02 21959,00  0,0000000e+00 21959,00  1,1219211e+05  1,1217625e+05 -7,3930656e+03 -3,4922531e+02  1,2018725e+03  1,9986465e+06  5,1325056e+05  2,3393000e+04
   10,60000000  1,0703257e-03 -1,7222066e-02 -1,6151740e-02 21959,00  0,0000000e+00 21959,00  1,1305940e+05  1,1304300e+05 -7,3979964e+03 -3,4949781e+02  1,2023966e+03  1,9995862e+06  5,1349111e+05  2,3616000e+04
   10,70000000  1,0629618e-03 -1,7214602e-02 -1,6151641e-02 21959,00  0,0000000e+00 21959,00  1,1392306e+05  1,1390610e+05 -7,4030437e+03 -3,4970063e+02  1,2029952e+03  2,0005223e+06  5,1373081e+05  2,3838000e+04
   10,80000000  1,0548185e-03 -1,7206195e-02 -1,6151377e-02 21959,00  0,0000000e+00 21959,00  1,1478307e+05  1,1476554e+05 -7,4081192e+03 -3,4998295e+02  1,2038322e+03  2,0014547e+06  5,1396951e+05  2,4062000e+04
   10,90000000  1,0496673e-03 -1,7200836e-02 -1,6151169e-02 21959,00  0,0000000e+00 21959,00  1,1563944e+05  1,1562134e+05 -7,4130911e+03 -3,5027333e+02  1,2046933e+03  2,0023834e+06  5,1420735e+05  2,4284000e+04
   11,00000000  1,0410232e-03 -1,7192461e-02 -1,6151438e-02 21959,00  0,0000000e+00 21959,00  1,1649218e+05  1,1647348e+05 -7,4180000e+03 -3,5045482e+02  1,2054807e+03  2,0033084e+06  5,1444432e+05  2,4507000e+04
   11,10000000  1,0311434e-03 -1,7182274e-02 -1,6151130e-02 21959,00  0,0000000e+00 21959,00  1,1734130e+05  1,1732199e+05 -7,4229126e+03 -3,5056500e+02  1,2064347e+03  2,0042296e+06  5,1468031e+05  2,4729000e+04
   11,20000000  1,0261692e-03 -1,7176384e-02 -1,6150215e-02 21959,00  0,0000000e+00 21959,00  1,1818679e+05  1,1816685e+05 -7,4278486e+03 -3,5066039e+02  1,2074984e+03  2,0051473e+06  5,1491528e+05  2,4953000e+04
   11,30000000  1,0175659e-03 -1,7167152e-02 -1,6149587e-02 21959,00  0,0000000e+00 21959,00  1,1902866e+05  1,1900808e+05 -7,4327804e+03 -3,5070157e+02  1,2085852e+03  2,0060614e+06  5,1514920e+05  2,5175000e+04
   11,40000000  1,0095522e-03 -1,7158892e-02 -1,6149340e-02 21959,00  0,0000000e+00 21959,00  1,1986691e+05  1,1984567e+05 -7,4377612e+03 -3,5094987e+02  1,2097081e+03  2,0069721e+06  5,1538216e+05  2,5398000e+04
   11,50000000  1,0039869e-03 -1,7152919e-02 -1,6148932e-02 21959,00  0,0000000e+00 21959,00  1,2070155e+05  1,2067964e+05 -7,4426491e+03 -3,5114513e+02  1,2107263e+03  2,0078792e+06  5,1561431e+05  2,5620000e+04
   11,60000000  9,9676692e-04 -1,7145671e-02 -1,6148904e-02 21959,00  0,0000000e+00 21959,00  1,2153258e+05  1,2150997e+05 -7,4474665e+03 -3,5113546e+02  1,2117461e+03  2,0087827e+06  5,1584558e+05  2,5843000e+04
   11,70000000  9,8989726e-04 -1,7138221e-02 -1,6148324e-02 21959,00  0,0000000e+00 21959,00  1,2236001e+05  1,2233669e+05 -7,4523171e+03 -3,5104081e+02  1,2128503e+03  2,0096826e+06  5,1607590e+05  2,6066000e+04
   11,80000000  9,8127950e-04 -1,7129033e-02 -1,6147754e-02 21959,00  0,0000000e+00 21959,00  1,2318383e+05  1,2315979e+05 -7,4572960e+03 -3,5094769e+02  1,2140522e+03  2,0105791e+06  5,1630530e+05  2,6289000e+04
   11,90000000  9,7546352e-04 -1,7123293e-02 -1,6147829e-02 21959,00  0,0000000e+00 21959,00  1,2400405e+05  1,2397927e+05 -7,4622217e+03 -3,5080845e+02  1,2152638e+03  2,0114721e+06  5,1653375e+05  2,6511000e+04
   12,00000000  9,6683741e-04 -1,7114482e-02 -1,6147645e-02 21959,00  0,0000000e+00 21959,00  1,2482069e+05  1,2479514e+05 -7,4673507e+03 -3,5064345e+02  1,2164522e+03  2,0123614e+06  5,1676124e+05  2,6734000e+04
   12,10000000  9,6170847e-04 -1,7108767e-02 -1,6147059e-02 21959,00  0,0000000e+00 21959,00  1,2563373e+05  1,2560739e+05 -7,4724187e+03 -3,5059989e+02  1,2176703e+03  2,0132470e+06  5,1698777e+05  2,6956000e+04
   12,20000000  9,5290751e-04 -1,7099598e-02 -1,6146691e-02 21959,00  0,0000000e+00 21959,00  1,2644318e+05  1,2641605e+05 -7,4774153e+03 -3,5071689e+02  1,2189135e+03  2,0141290e+06  5,1721330e+05  2,7179000e+04
   12,30000000  9,4595277e-04 -1,7092460e-02 -1,6146507e-02 21959,00  0,0000000e+00 21959,00  1,2724905e+05  1,2722110e+05 -7,4823439e+03 -3,5093490e+02  1,2201064e+03  2,0150077e+06  5,1743796e+05  2,7401000e+04
   12,40000000  9,4144982e-04 -1,7087995e-02 -1,6146545e-02 21959,00  0,0000000e+00 21959,00  1,2805134e+05  1,2802255e+05 -7,4871872e+03 -3,5110150e+02  1,2211830e+03  2,0158827e+06  5,1766163e+05  2,7625000e+04
   12,50000000  9,3462667e-04 -1,7080142e-02 -1,6145515e-02 21959,00  0,0000000e+00 21959,00  1,2885006e+05  1,2882041e+05 -7,4918852e+03 -3,5120683e+02  1,2221432e+03  2,0167542e+06  5,1788436e+05  2,7847000e+04
   12,60000000  9,2575850e-04 -1,7071064e-02 -1,6145306e-02 21959,00  0,0000000e+00 21959,00  1,2964520e+05  1,2961467e+05 -7,4966294e+03 -3,5144085e+02  1,2230459e+03  2,0176221e+06  5,1810595e+05  2,8070000e+04
   12,70000000  9,1881971e-04 -1,7063979e-02 -1,6145159e-02 21959,00  0,0000000e+00 21959,00  1,3043678e+05  1,3040535e+05 -7,5012308e+03 -3,5177660e+02  1,2239770e+03  2,0184865e+06  5,1832656e+05  2,8292000e+04
   12,80000000  9,1149126e-04 -1,7056320e-02 -1,6144828e-02 21959,00  0,0000000e+00 21959,00  1,3122479e+05  1,3119244e+05 -7,5057403e+03 -3,5242064e+02  1,2248937e+03  2,0193472e+06  5,1854622e+05  2,8515000e+04
   12,90000000  9,0720943e-04 -1,7051759e-02 -1,6144549e-02 21959,00  0,0000000e+00 21959,00  1,3200924e+05  1,3197595e+05 -7,5101990e+03 -3,5314583e+02  1,2257369e+03  2,0202043e+06  5,1876486e+05  2,8737000e+04
   13,00000000  8,9953076e-04 -1,7043504e-02 -1,6143973e-02 21959,00  0,0000000e+00 21959,00  1,3279013e+05  1,3275588e+05 -7,5145702e+03 -3,5381234e+02  1,2264645e+03  2,0210579e+06  5,1898253e+05  2,8961000e+04
   13,10000000  8,9350036e-04 -1,7036692e-02 -1,6143192e-02 21959,00  0,0000000e+00 21959,00  1,3356747e+05  1,3353223e+05 -7,5188824e+03 -3,5447373e+02  1,2272722e+03  2,0219081e+06  5,1919931e+05  2,9183000e+04
   13,20000000  8,8599220e-04 -1,7029180e-02 -1,6143188e-02 21959,00  0,0000000e+00 21959,00  1,3434125e+05  1,3430501e+05 -7,5231962e+03 -3,5519979e+02  1,2279510e+03  2,0227547e+06  5,1941520e+05  2,9406000e+04
   13,30000000  8,8034927e-04 -1,7022732e-02 -1,6142383e-02 21959,00  0,0000000e+00 21959,00  1,3511149e+05  1,3507422e+05 -7,5276092e+03 -3,5600603e+02  1,2285064e+03  2,0235978e+06  5,1963015e+05  2,9628000e+04
   13,40000000  8,7542429e-04 -1,7017455e-02 -1,6142030e-02 21959,00  0,0000000e+00 21959,00  1,3587819e+05  1,3583986e+05 -7,5319707e+03 -3,5691246e+02  1,2291544e+03  2,0244374e+06  5,1984404e+05  2,9851000e+04
   13,50000000  8,6629177e-04 -1,7008074e-02 -1,6141782e-02 21959,00  0,0000000e+00 21959,00  1,3664135e+05  1,3660194e+05 -7,5360362e+03 -3,5767409e+02  1,2298280e+03  2,0252733e+06  5,2005702e+05  3,0073000e+04
   13,60000000  8,6006353e-04 -1,7001049e-02 -1,6140986e-02 21959,00  0,0000000e+00 21959,00  1,3740098e+05  1,3736046e+05 -7,5400669e+03 -3,5845304e+02  1,2304683e+03  2,0261058e+06  5,2026917e+05  3,0297000e+04
   13,70000000  8,5391388e-04 -1,6994313e-02 -1,6140399e-02 21959,00  0,0000000e+00 21959,00  1,3815707e+05  1,3811542e+05 -7,5441767e+03 -3,5920192e+02  1,2311243e+03  2,0269349e+06  5,2048050e+05  3,0519000e+04
   13,80000000  8,4703317e-04 -1,6987695e-02 -1,6140662e-02 21959,00  0,0000000e+00 21959,00  1,3890963e+05  1,3886683e+05 -7,5483867e+03 -3,5995990e+02  1,2315921e+03  2,0277604e+06  5,2069088e+05  3,0742000e+04
   13,90000000  8,3918714e-04 -1,6979988e-02 -1,6140800e-02 21959,00  0,0000000e+00 21959,00  1,3965867e+05  1,3961469e+05 -7,5526766e+03 -3,6070385e+02  1,2321279e+03  2,0285824e+06  5,2090032e+05  3,0964000e+04
   14,00000000  8,3416058e-04 -1,6975033e-02 -1,6140872e-02 21959,00  0,0000000e+00 21959,00  1,4040418e+05  1,4035900e+05 -7,5570001e+03 -3,6138882e+02  1,2327691e+03  2,0294008e+06  5,2110890e+05  3,1187000e+04
   14,10000000  8,2809884e-04 -1,6968214e-02 -1,6140115e-02 21959,00  0,0000000e+00 21959,00  1,4114618e+05  1,4109976e+05 -7,5613854e+03 -3,6198012e+02  1,2334155e+03  2,0302157e+06  5,2131644e+05  3,1409000e+04
   14,20000000  8,2076533e-04 -1,6960033e-02 -1,6139268e-02 21959,00  0,0000000e+00 21959,00  1,4188467e+05  1,4183698e+05 -7,5657921e+03 -3,6248021e+02  1,2340658e+03  2,0310272e+06  5,2152313e+05  3,1633000e+04
   14,30000000  8,1862659e-04 -1,6957869e-02 -1,6139243e-02 21959,00  0,0000000e+00 21959,00  1,4261964e+05  1,4257067e+05 -7,5700620e+03 -3,6294764e+02  1,2347916e+03  2,0318353e+06  5,2172893e+05  3,1855000e+04
   14,40000000  8,1014336e-04 -1,6948816e-02 -1,6138673e-02 21959,00  0,0000000e+00 21959,00  1,4335110e+05  1,4330082e+05 -7,5742016e+03 -3,6340718e+02  1,2355302e+03  2,0326397e+06  5,2193391e+05  3,2078000e+04
   14,50000000  8,0598270e-04 -1,6944189e-02 -1,6138206e-02 21959,00  0,0000000e+00 21959,00  1,4407907e+05  1,4402743e+05 -7,5784291e+03 -3,6390829e+02  1,2362607e+03  2,0334405e+06  5,2213816e+05  3,2300000e+04
   14,60000000  7,9611154e-04 -1,6934653e-02 -1,6138542e-02 21959,00  0,0000000e+00 21959,00  1,4480353e+05  1,4475052e+05 -7,5825869e+03 -3,6445931e+02  1,2370464e+03  2,0342377e+06  5,2234161e+05  3,2524000e+04
   14,70000000  7,8969659e-04 -1,6928404e-02 -1,6138707e-02 21959,00  0,0000000e+00 21959,00  1,4552449e+05  1,4547008e+05 -7,5868443e+03 -3,6496510e+02  1,2379479e+03  2,0350313e+06  5,2254398e+05  3,2746000e+04
   14,80000000  7,8383871e-04 -1,6922364e-02 -1,6138525e-02 21959,00  0,0000000e+00 21959,00  1,4624196e+05  1,4618611e+05 -7,5910617e+03 -3,6517465e+02  1,2388464e+03  2,0358211e+06  5,2274548e+05  3,2969000e+04
   14,90000000  7,8016042e-04 -1,6918433e-02 -1,6138273e-02 21959,00  0,0000000e+00 21959,00  1,4695595e+05  1,4689862e+05 -7,5952749e+03 -3,6529006e+02  1,2398232e+03  2,0366074e+06  5,2294614e+05  3,3191000e+04
   15,00000000  7,7128555e-04 -1,6909179e-02 -1,6137893e-02 21959,00  0,0000000e+00 21959,00  1,4766644e+05  1,4760762e+05 -7,5995414e+03 -3,6529952e+02  1,2408623e+03  2,0373902e+06  5,2314610e+05  3,3415000e+04
   15,10000000  7,6509285e-04 -1,6902698e-02 -1,6137605e-02 21959,00  0,0000000e+00 21959,00  1,4837345e+05  1,4831310e+05 -7,6037473e+03 -3,6503054e+02  1,2418399e+03  2,0381695e+06  5,2334515e+05  3,3637000e+04
   15,20000000  7,6056003e-04 -1,6897498e-02 -1,6136938e-02 21959,00  0,0000000e+00 21959,00  1,4907699e+05  1,4901507e+05 -7,6079304e+03 -3,6461165e+02  1,2428488e+03  2,0389453e+06  5,2354337e+05  3,3860000e+04
   15,30000000  7,5553872e-04 -1,6892213e-02 -1,6136674e-02 21959,00  0,0000000e+00 21959,00  1,4977705e+05  1,4971353e+05 -7,6121689e+03 -3,6420029e+02  1,2439641e+03  2,0397177e+06  5,2374077e+05  3,4083000e+04
   15,40000000  7,4764505e-04 -1,6884035e-02 -1,6136390e-02 21959,00  0,0000000e+00 21959,00  1,5047363e+05  1,5040848e+05 -7,6163875e+03 -3,6357213e+02  1,2452122e+03  2,0404866e+06  5,2393729e+05  3,4308000e+04
   15,50000000  7,4368976e-04 -1,6879550e-02 -1,6135860e-02 21959,00  0,0000000e+00 21959,00  1,5116675e+05  1,5109993e+05 -7,6205907e+03 -3,6287528e+02  1,2464991e+03  2,0412520e+06  5,2413278e+05  3,4532000e+04
   15,60000000  7,3676389e-04 -1,6872610e-02 -1,6135846e-02 21959,00  0,0000000e+00 21959,00  1,5185641e+05  1,5178788e+05 -7,6247267e+03 -3,6219341e+02  1,2476717e+03  2,0420140e+06  5,2432722e+05  3,4757000e+04
   15,70000000  7,3002067e-04 -1,6865717e-02 -1,6135696e-02 21959,00  0,0000000e+00 21959,00  1,5254260e+05  1,5247233e+05 -7,6288926e+03 -3,6162786e+02  1,2488883e+03  2,0427725e+06  5,2452073e+05  3,4980000e+04
   15,80000000  7,2580262e-04 -1,6861270e-02 -1,6135467e-02 21959,00  0,0000000e+00 21959,00  1,5322533e+05  1,5315329e+05 -7,6330982e+03 -3,6119564e+02  1,2501965e+03  2,0435275e+06  5,2471319e+05  3,5205000e+04
   15,90000000  7,2316089e-04 -1,6859203e-02 -1,6136042e-02 21959,00  0,0000000e+00 21959,00  1,5390461e+05  1,5383076e+05 -7,6374407e+03 -3,6084210e+02  1,2515201e+03  2,0442790e+06  5,2490457e+05  3,5429000e+04
   16,00000000  7,1878967e-04 -1,6853885e-02 -1,6135095e-02 21959,00  0,0000000e+00 21959,00  1,5458044e+05  1,5450473e+05 -7,6418173e+03 -3,6052181e+02  1,2528576e+03  2,0450269e+06  5,2509498e+05  3,5654000e+04
   16,10000000  7,0778681e-04 -1,6842692e-02 -1,6134905e-02 21959,00  0,0000000e+00 21959,00  1,5525282e+05  1,5517522e+05 -7,6463138e+03 -3,6029809e+02  1,2543232e+03  2,0457715e+06  5,2528436e+05  3,5878000e+04
   16,20000000  7,0083834e-04 -1,6835522e-02 -1,6134683e-02 21959,00  0,0000000e+00 21959,00  1,5592176e+05  1,5584223e+05 -7,6506902e+03 -3,5999583e+02  1,2559001e+03  2,0465125e+06  5,2547295e+05  3,6103000e+04
   16,30000000  6,9457816e-04 -1,6829235e-02 -1,6134657e-02 21959,00  0,0000000e+00 21959,00  1,5658726e+05  1,5650575e+05 -7,6550904e+03 -3,5960002e+02  1,2574958e+03  2,0472499e+06  5,2566069e+05  3,6327000e+04
   16,40000000  6,8909628e-04 -1,6823486e-02 -1,6134390e-02 21959,00  0,0000000e+00 21959,00  1,5724932e+05  1,5716580e+05 -7,6594895e+03 -3,5925786e+02  1,2590783e+03  2,0479838e+06  5,2584751e+05  3,6552000e+04
   16,50000000  6,8335523e-04 -1,6817414e-02 -1,6134059e-02 21959,00  0,0000000e+00 21959,00  1,5790795e+05  1,5782237e+05 -7,6638876e+03 -3,5887650e+02  1,2605890e+03  2,0487144e+06  5,2603340e+05  3,6776000e+04
   16,60000000  6,7916362e-04 -1,6813561e-02 -1,6134398e-02 21959,00  0,0000000e+00 21959,00  1,5856315e+05  1,5847547e+05 -7,6682920e+03 -3,5850778e+02  1,2621444e+03  2,0494414e+06  5,2621840e+05  3,7001000e+04
   16,70000000  6,7343374e-04 -1,6806334e-02 -1,6132901e-02 21959,00  0,0000000e+00 21959,00  1,5921492e+05  1,5912510e+05 -7,6727806e+03 -3,5819809e+02  1,2637415e+03  2,0501651e+06  5,2640252e+05  3,7224000e+04
   16,80000000  6,7000765e-04 -1,6802650e-02 -1,6132643e-02 21959,00  0,0000000e+00 21959,00  1,5986327e+05  1,5977127e+05 -7,6772976e+03 -3,5789903e+02  1,2653164e+03  2,0508853e+06  5,2658576e+05  3,7447000e+04
   16,90000000  6,6444945e-04 -1,6796758e-02 -1,6132308e-02 21959,00  0,0000000e+00 21959,00  1,6050821e+05  1,6041397e+05 -7,6818926e+03 -3,5756808e+02  1,2668829e+03  2,0516021e+06  5,2676803e+05  3,7670000e+04
   17,00000000  6,5804749e-04 -1,6789651e-02 -1,6131603e-02 21959,00  0,0000000e+00 21959,00  1,6114972e+05  1,6105321e+05 -7,6865125e+03 -3,5715326e+02  1,2684277e+03  2,0523156e+06  5,2694942e+05  3,7893000e+04
   17,10000000  6,5303267e-04 -1,6784501e-02 -1,6131469e-02 21959,00  0,0000000e+00 21959,00  1,6178783e+05  1,6168899e+05 -7,6911355e+03 -3,5679393e+02  1,2698283e+03  2,0530256e+06  5,2712989e+05  3,8115000e+04
   17,20000000  6,4872569e-04 -1,6779960e-02 -1,6131234e-02 21959,00  0,0000000e+00 21959,00  1,6242253e+05  1,6232131e+05 -7,6957976e+03 -3,5637459e+02  1,2712877e+03  2,0537323e+06  5,2730945e+05  3,8340000e+04
   17,30000000  6,4195560e-04 -1,6772623e-02 -1,6130667e-02 21959,00  0,0000000e+00 21959,00  1,6305382e+05  1,6295018e+05 -7,7004878e+03 -3,5589094e+02  1,2728546e+03  2,0544355e+06  5,2748798e+05  3,8562000e+04
   17,40000000  6,3916817e-04 -1,6769372e-02 -1,6130204e-02 21959,00  0,0000000e+00 21959,00  1,6368171e+05  1,6357560e+05 -7,7053801e+03 -3,5540415e+02  1,2743185e+03  2,0551353e+06  5,2766555e+05  3,8786000e+04
   17,50000000  6,3369429e-04 -1,6763273e-02 -1,6129579e-02 21959,00  0,0000000e+00 21959,00  1,6430621e+05  1,6419757e+05 -7,7102627e+03 -3,5480117e+02  1,2755418e+03  2,0558316e+06  5,2784225e+05  3,9008000e+04
   17,60000000  6,2553214e-04 -1,6754637e-02 -1,6129105e-02 21959,00  0,0000000e+00 21959,00  1,6492731e+05  1,6481610e+05 -7,7151403e+03 -3,5408032e+02  1,2767055e+03  2,0565247e+06  5,2801815e+05  3,9231000e+04
   17,70000000  6,2099037e-04 -1,6749928e-02 -1,6128938e-02 21959,00  0,0000000e+00 21959,00  1,6554503e+05  1,6543118e+05 -7,7200706e+03 -3,5343093e+02  1,2779180e+03  2,0572143e+06  5,2819321e+05  3,9453000e+04
   17,80000000  6,1543226e-04 -1,6744125e-02 -1,6128693e-02 21959,00  0,0000000e+00 21959,00  1,6615935e+05  1,6604283e+05 -7,7251684e+03 -3,5302788e+02  1,2792073e+03  2,0579005e+06  5,2836739e+05  3,9677000e+04
   17,90000000  6,1205247e-04 -1,6740222e-02 -1,6128170e-02 21959,00  0,0000000e+00 21959,00  1,6677030e+05  1,6665104e+05 -7,7303667e+03 -3,5267156e+02  1,2805456e+03  2,0585832e+06  5,2854076e+05  3,9899000e+04
   18,00000000  6,0820529e-04 -1,6736223e-02 -1,6128017e-02 21959,00  0,0000000e+00 21959,00  1,6737787e+05  1,6725581e+05 -7,7355770e+03 -3,5241571e+02  1,2818790e+03  2,0592626e+06  5,2871334e+05  4,0122000e+04
   18,10000000  6,0198349e-04 -1,6729946e-02 -1,6127962e-02 21959,00  0,0000000e+00 21959,00  1,6798206e+05  1,6785715e+05 -7,7407952e+03 -3,5216430e+02  1,2831382e+03  2,0599387e+06  5,2888518e+05  4,0345000e+04
   18,20000000  5,9743954e-04 -1,6725382e-02 -1,6127942e-02 21959,00  0,0000000e+00 21959,00  1,6858288e+05  1,6845506e+05 -7,7458675e+03 -3,5203036e+02  1,2844027e+03  2,0606113e+06  5,2905614e+05  4,0568000e+04
   18,30000000  5,8974003e-04 -1,6717147e-02 -1,6127407e-02 21959,00  0,0000000e+00 21959,00  1,6918033e+05  1,6904954e+05 -7,7508569e+03 -3,5185072e+02  1,2855934e+03  2,0612806e+06  5,2922608e+05  4,0790000e+04
   18,40000000  5,8673868e-04 -1,6713872e-02 -1,6127133e-02 21959,00  0,0000000e+00 21959,00  1,6977442e+05  1,6964060e+05 -7,7559214e+03 -3,5162810e+02  1,2868869e+03  2,0619467e+06  5,2939517e+05  4,1013000e+04
